Ward_No,WardName,AC_No,AC_Name,ward_area_km2,TotalPop,SC_Pop,Population_Density_per_km2,SC_Share,LST_mean_2015,LST_mean_2019,LST_mean_2022,LST_p90_2015,LST_p90_2019,LST_p90_2022,LST_change_2015_2019,LST_change_2019_2022,LST_change_2015_2022,NDVI_mean_2015,NDVI_mean_2019,NDVI_mean_2022,NDVI_p90_2015,NDVI_p90_2019,NDVI_p90_2022,NDVI_change_2015_2022,nearest_hospital_dist_km,hospitals_within_2km,hospitals_within_5km,hospital_beds_within_5km,nearest_cooling_center_dist_km,cooling_centers_within_1km,cooling_centers_within_2km,SEC_Total_Population,SEC_SC_Population,Population_Mapping_Coverage,N_PCA_Units,N_Direct_PCA_Units,N_Candidate_Split_Units,N_Manual_Review_Units,Mapping_Status,Provenance,NDVI_2022_mean,NDVI_2022_median,NDVI_2022_p10,NDVI_2022_p90,valid_ndvi_area_km2,NDVI_pct_valid,LST_2015_mean,LST_2015_median,LST_2015_p90,valid_lst_area_2015_km2,LST_2015_pct_valid,LST_2019_mean,LST_2019_median,LST_2019_p90,valid_lst_area_2019_km2,LST_2019_pct_valid,LST_2022_mean,LST_2022_median,LST_2022_p90,valid_lst_area_2022_km2,LST_2022_pct_valid,cooling_centers_temples_1km,cooling_centers_schools_1km,cooling_centers_govt_bldg_1km,LST_diff_2015_2022,NDVI_diff_2015_2022
152,R.K. PURAM,44,R K PURAM,2.2671479114448383,22743.0,4231.021872304665,10031.546634072956,0.1860362253134883,45.72778542545205,47.63892520374209,38.33349989329202,46.85606877832709,48.79641476166219,39.29332887463237,1.9111397782900423,-9.305425310450069,-7.394285532160026,0.3173835934721578,0.3704629521276472,0.3941681565215432,0.3837453088518199,0.4582106108516612,0.4954660687891107,0.07678456304938541,1.9,0,0,0,3.94,0,0,54347,10587,0.4184775608589251,2,0,1,1,CONTAINS_MANUAL_REVIEW_UNITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.3941681565215432,0.4034397460879604,0.2743079139840562,0.4954660687891107,2.2637260031676067,99.84906550384484,45.72778542545205,45.76682195424595,46.85606877832709,2.2637166479944555,99.8486528632269,47.63892520374209,47.612569605298525,48.79641476166219,2.2637166479944555,99.8486528632269,38.33349989329202,38.264664848203886,39.29332887463237,2.2637166479944555,99.8486528632269,0,0,0,-7.394285532160026,0.0767845630493854
153,VASANT VIHAR,44,R K PURAM,7.450178825162673,43976.0,6474.978127695335,5902.677107759195,0.1472389059417713,46.70514193368649,48.6943452213428,37.918375168131256,50.34669450274147,52.090454556852656,39.45394559449221,1.9892032876563093,-10.775970053211545,-8.786766765555235,0.3048338783409092,0.3386097087537065,0.4120223294066044,0.4071174147019606,0.4513475327717227,0.5956148747444475,0.10718845106569519,2.98,0,0,0,4.99,0,0,55960,9430,0.7858470335954253,3,1,1,1,CONTAINS_MANUAL_REVIEW_UNITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.4120223294066044,0.4041910048442798,0.2441707118395703,0.5956148747444475,7.43899387106024,99.84986999151408,46.70514193368649,46.031011872826696,50.34669450274147,7.438936353983794,99.84909796875068,48.6943452213428,48.091830877597786,52.090454556852656,7.438936353983794,99.84909796875068,37.918375168131256,37.86092624352756,39.45394559449221,7.438936353983794,99.84909796875068,0,0,0,-8.786766765555235,0.1071884510656951
154,LADO SARAI,45,MEHRAULI,9.068403211572376,68172.0,15122.97398493992,7517.530750397635,0.2218355627668239,45.38605350654985,48.19663987721831,37.18351496955163,47.59141417268199,50.15666443114898,39.15682058013733,2.81058637066846,-11.01312490766668,-8.202538536998219,0.3565803159264577,0.3677291964065429,0.4790282277041016,0.4942382079790084,0.4980631363400715,0.6544482031843282,0.12244791177764386,1.72,0,0,0,1.69,0,0,68172,16349,1.0,3,1,2,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.4790282277041016,0.5057032739325669,0.2441392466206705,0.6544482031843282,9.054672680266249,99.84858931626898,45.38605350654985,45.27946868029719,47.59141417268199,9.05452223936433,99.84693035935662,48.19663987721831,48.15838005996425,50.15666443114898,9.054522239303294,99.84693035868358,37.18351496955163,37.15588007601909,39.15682058013733,9.054522239303294,99.84693035868358,0,0,0,-8.202538536998219,0.1224479117776438
155,MEHRAULI,45,MEHRAULI,5.674834064270927,74939.0,8335.552688357642,13205.496257911776,0.1112311705301331,44.854834757922895,47.97147123688087,36.93248747080517,46.7826338080778,50.220123567317096,39.671825733292,3.116636478957979,-11.038983766075702,-7.922347287117724,0.3349577003432077,0.3484823417207279,0.459853412801356,0.5016776687910917,0.5252268651658099,0.693226494169795,0.12489571245814829,1.01,0,0,0,1.45,0,0,74939,8317,1.0,2,1,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.459853412801356,0.5020198721429503,0.1461056373095221,0.693226494169795,5.666408771975774,99.85153235848428,44.854834757922895,45.16015553906894,46.7826338080778,5.66637774073271,99.85098553645015,47.97147123688087,48.22166780101756,50.220123567317096,5.66637774073271,99.85098553645015,36.93248747080517,36.98398605467371,39.671825733292,5.66637774073271,99.85098553645015,0,0,0,-7.922347287117724,0.1248957124581482
156,VASANT KUNJ,45,MEHRAULI,22.63755054455429,57080.0,6666.759348086158,2521.4742154924184,0.1167967650330441,48.04662702107546,50.757703586123846,38.8637159796197,51.46940343819708,54.53038368851106,41.21873769419701,2.711076565048387,-11.893987606504147,-9.18291104145576,0.3099585498878452,0.326881509095388,0.433446237957407,0.4393946032114281,0.4627361147237083,0.5957905144904219,0.12348768806956179,5.67,0,0,0,6.25,0,0,57080,5467,1.0,4,1,3,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.433446237957407,0.4354962403820391,0.2677250937657118,0.5957905144904219,22.60396805904564,99.85165141677956,48.04662702107546,47.9666505902556,51.46940343819708,22.60422591125897,99.85279046321848,50.757703586123846,50.65426237922273,54.53038368851106,22.60422591125897,99.85279046321848,38.8637159796197,38.71965742719178,41.21873769419701,22.60422591125897,99.85279046321848,0,0,0,-9.18291104145576,0.1234876880695617
157,AYA NAGAR,46,CHHATARPUR,15.499734209108938,51783.0,6154.918758815233,3340.895998691899,0.1188598335132231,49.412682975450274,52.327476068868215,39.859078661981634,51.3442279399629,54.53051361364951,41.53106957935789,2.9147930934179413,-12.46839740688658,-9.55360431346864,0.2659116662191485,0.2707323279244054,0.4239434586222932,0.3623186354224655,0.376839404053032,0.5996955283839348,0.1580317924031447,7.65,0,0,0,8.27,0,0,51783,7027,1.0,3,2,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.4239434586222932,0.4432996635556139,0.201128094266152,0.5996955283839348,15.477019856915168,99.85345327934448,49.412682975450274,49.657580690481424,51.3442279399629,15.476974441124046,99.853160269216,52.327476068868215,52.46932335498661,54.53051361364951,15.47697444106301,99.8531602688222,39.859078661981634,40.03328703135991,41.53106957935789,15.47697444106301,99.8531602688222,0,0,0,-9.55360431346864,0.1580317924031447
158,BHATI,46,CHHATARPUR,55.94164052892968,71373.0,11929.08124118477,1275.8474604099274,0.1671371700949206,48.09735367895415,52.13826585260072,39.8960756322353,50.532266268954025,55.30970983556061,41.780637859507394,4.040912173646568,-12.242190220365416,-8.201278046718848,0.3054946214458741,0.2966083003378075,0.4450308324609084,0.4198370062937182,0.4277390150663324,0.587889698161446,0.13953621101503433,8.63,0,0,0,8.35,0,0,71373,11057,1.0,6,5,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.4450308324609084,0.4550752066874225,0.2714974761337122,0.587889698161446,55.85963950109955,99.8534168339455,48.09735367895415,48.34392579252437,50.532266268954025,55.85962231435448,99.85338611131222,52.13826585260072,52.4370807848298,55.30970983556061,55.8596223142324,99.853386111094,39.8960756322353,39.90557802518465,41.780637859507394,55.8596223142324,99.853386111094,0,0,0,-8.201278046718848,0.1395362110150343
159,CHHATARPUR,46,CHHATARPUR,10.956291563429255,55961.0,7603.279096117667,5107.658889508827,0.1358674629852517,45.67909973594688,48.84844021010748,38.128769719869545,48.533527412631614,51.71875026800003,40.09315348460773,3.169340474160606,-10.719670490237938,-7.550330016077332,0.3496423745341266,0.3587031576829483,0.4318492493661694,0.482286556573963,0.4980210530377202,0.5995229308629492,0.08220687483204281,3.75,0,0,0,4.27,0,0,58988,8849,0.9486844781989556,2,1,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.4318492493661694,0.4589275869795082,0.193357100361853,0.5995229308629492,10.9401343689556,99.85253044444724,45.67909973594688,45.596875887202,48.533527412631614,10.9403978333599,99.85493513040116,48.84844021010748,48.843662479825774,51.71875026800003,10.9403978333599,99.85493513040116,38.128769719869545,37.90593040016338,40.09315348460773,10.9403978333599,99.85493513040116,0,0,0,-7.550330016077332,0.0822068748320428
160,SAID-UL-AJAIB,46,CHHATARPUR,25.826084295853484,61801.0,8181.720903882333,2392.968259997606,0.1323881636847678,47.89252060998818,51.40828203956176,38.88161024977026,49.96662197798568,54.68736512977853,40.65405480840889,3.51576142957358,-12.5266717897915,-9.01091036021792,0.2915664367560696,0.2851961866804142,0.4475103964394526,0.3916152539322505,0.3927378333683927,0.619106892348938,0.15594395968338304,4.57,0,0,0,3.83,0,0,70967,8905,0.870841376978032,5,4,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.4475103964394526,0.4628429894761777,0.2323549079641,0.619106892348938,25.7881767376513,99.85321987736148,47.89252060998818,47.90714358760633,49.96662197798568,25.78728123890908,99.849752457632,51.40828203956176,51.4344870158654,54.68736512977853,25.78728123890908,99.849752457632,38.88161024977026,38.90688289352311,40.65405480840889,25.78728123890908,99.849752457632,0,0,0,-9.01091036021792,0.155943959683383
161,DEOLI,47,DEOLI,5.074343335020942,31907.0,5353.659552798048,6287.907201665202,0.1677894992571551,47.74881956449533,51.26017076796846,39.15919789017418,49.53662343203588,53.468385323242266,40.84225877558168,3.511351203473133,-12.100972877794284,-8.589621674321151,0.261537912912303,0.2523287453042288,0.3859382651727832,0.3660403677204282,0.3602139139441488,0.5720988412441492,0.12440035226048018,4.75,0,0,0,4.04,0,0,57881,10241,0.551251706086626,2,0,1,1,CONTAINS_MANUAL_REVIEW_UNITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.3859382651727832,0.4317209277355516,0.13116955967781,0.5720988412441492,5.066406225625678,99.84358351669889,47.74881956449533,47.65668495538804,49.53662343203588,5.066948439019648,99.8542689070671,51.26017076796846,51.15527911340928,53.468385323242266,5.066948439019648,99.8542689070671,39.15919789017418,39.21959338411685,40.84225877558168,5.066948439019648,99.8542689070671,0,0,0,-8.589621674321151,0.1244003522604801
162,TIGRI,47,DEOLI,1.0224119373265714,68922.0,24256.0,67411.18475222324,0.3519340703984214,46.52933640185834,49.3064931995409,39.93533006414403,47.56831867422802,53.0268621421641,40.72362833436849,2.777156797682565,-9.37116313539687,-6.594006337714305,0.1850911268705613,0.2004410870859786,0.2167248728496346,0.3129012332599355,0.3566185396839146,0.4167306359413867,0.031633745979073286,5.15,0,0,0,4.94,0,0,70576,24661,0.976564271140331,4,3,0,1,CONTAINS_MANUAL_REVIEW_UNITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.2167248728496346,0.15372094219207,0.1114482709743628,0.4167306359413867,1.0206187748578246,99.82461448235476,46.52933640185834,46.56791833721487,47.56831867422802,1.02031612801394,99.7950132196117,49.3064931995409,49.09246718338153,53.0268621421641,1.02031612801394,99.7950132196117,39.93533006414403,39.961300668657664,40.72362833436849,1.02031612801394,99.7950132196117,0,0,0,-6.594006337714305,0.0316337459790732
163,SANGAM VIHAR-A,47,DEOLI,1.4209756166212424,75114.0,12603.34044720195,52860.86483215247,0.1677894992571551,48.04918666289358,52.15256719202543,40.42716847122981,49.20415216758563,54.5976959642273,41.11088071691783,4.103380529131847,-11.725398720795615,-7.62201819166377,0.1673167326366824,0.1655429146607914,0.2117446741558777,0.2585416886485166,0.2547916401412781,0.42803452389616,0.044427941519195296,5.57,0,0,0,5.03,0,0,75114,11363,1.0,1,0,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.2117446741558777,0.150063278510575,0.1152789532501296,0.42803452389616,1.4189031491148714,99.85415178964864,48.04918666289358,47.921416108860726,49.20415216758563,1.418709466446222,99.84052152981984,52.15256719202543,51.3411567157143,54.5976959642273,1.418709466446222,99.84052152981984,40.42716847122981,40.57777241292671,41.11088071691783,1.418709466446222,99.84052152981984,0,0,0,-7.62201819166377,0.0444279415191952
164,DAKSHIN PURI,47,DEOLI,1.8025995048739032,72967.0,25724.0,40478.76403089562,0.3525429303657818,44.67071010302495,48.56879038499797,37.056696410237805,46.19747437665478,52.46160677730688,39.354144668877694,3.898080281973016,-11.512093974760162,-7.614013692787147,0.3184025516349152,0.345827028470512,0.4728601827947259,0.4365690344219461,0.4719339710877536,0.6853111527993363,0.1544576311598107,4.98,0,0,0,4.1,0,0,72346,25687,1.008583750311006,2,2,0,0,DIRECT_ONLY,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.4728601827947259,0.5252788320210025,0.193268499617758,0.6853111527993363,1.7999309828031644,99.85196256497775,44.67071010302495,44.86310103402754,46.19747437665478,1.8001095262479896,99.86186734107154,48.56879038499797,47.84535798038462,52.46160677730688,1.8001095262479896,99.86186734107154,37.056696410237805,37.32587278804536,39.354144668877694,1.8001095262479896,99.86186734107154,0,0,0,-7.614013692787147,0.1544576311598107
165,MADANGIR,48,AMBEDKAR NAGAR,0.5240339300408206,52695.0,23524.37871735492,100556.46586833648,0.4464252531996379,44.76202271404961,51.20644358823144,39.05649338794501,45.60589357611063,52.23183842272365,39.79191128000002,6.44442087418183,-12.149950200286426,-5.705529326104596,0.2173148275893854,0.2425712680335468,0.2482433616756414,0.3170921367181546,0.3914605876670486,0.3858870163788912,0.03092853408625601,4.45,0,0,0,4.14,0,0,52695,23458,1.0,2,1,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.2482433616756414,0.2282850126501536,0.146921273903932,0.3858870163788912,0.5232100566990272,99.84278244316562,44.76202271404961,44.73493787000002,45.60589357611063,0.5232300135861865,99.84659076282114,51.20644358823144,51.11281046661614,52.23183842272365,0.5232300135861865,99.84659076282114,39.05649338794501,38.97744594285715,39.79191128000002,0.5232300135861865,99.84659076282114,0,0,0,-5.705529326104596,0.030928534086256
166,PUSHP VIHAR,48,AMBEDKAR NAGAR,2.4185017835458607,82509.0,29463.42937258226,34115.74908124744,0.357093521586521,45.57225590429334,49.41680694658577,39.03422810865846,46.94961119976848,51.781796822731344,40.05156123306904,3.84455104229243,-10.382578837927312,-6.538027795634882,0.2943408580300857,0.3286305701796247,0.3463300901039199,0.3837968249593225,0.4463502078778401,0.4745113251501528,0.05198923207383421,3.37,0,0,0,3.51,0,0,82509,29433,1.0,2,0,2,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.3463300901039199,0.3496737745018336,0.2014576010150623,0.4745113251501528,2.414781592483341,99.84617786565924,45.57225590429334,45.42325107126973,46.94961119976848,2.414775023052857,99.84590623342277,49.41680694658577,49.029959392293016,51.781796822731344,2.414775023052857,99.84590623342277,39.03422810865846,38.98369502187828,40.05156123306904,2.414775023052857,99.84590623342277,0,0,0,-6.538027795634882,0.0519892320738342
